escenario,sede,sede_nombre,timestamp,hora,hora_sin,hora_cos,dia_semana,es_fin_semana,es_festivo,semana_parciales,semana_finales,periodo_semestre1,periodo_semestre2,periodo_vacaciones,temperatura_exterior,ocupacion_pct,co2_input,energia_total_kwh,energia_comedor_kwh,energia_salones_kwh,energia_laboratorios_kwh,energia_auditorios_kwh,energia_oficinas_kwh,potencia_total_kw,agua_litros,co2_kg
fin_semana,UPTC_TUN,Tunja,2025-03-15 05:00:00,5,0.965926,0.258819,5,1,0,0,0,1,0,0,15.2,5.3,0.3542,1.717,0.1777,0.3673,0.5802,0.1523,0.4395,2.356,374.62,0.34
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 05:00:00,5,0.965926,0.258819,5,1,0,0,0,1,0,0,15.4,0,0.6988,3.72,0.4056,0.7704,1.4317,0.4188,0.6935,5.406,21.72,0.7366
fin_semana,UPTC_DUI,Duitama,2025-03-15 05:00:00,5,0.965926,0.258819,5,1,0,0,0,1,0,0,16.7,0.7,0.6923,3.234,0.3078,0.768,0.728,0.3244,1.1058,4.376,27.82,0.6403
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 05:00:00,5,0.965926,0.258819,5,1,0,0,0,1,0,0,15.3,4.0,0.2085,1.126,0.083,0.4026,0.2047,0.1161,0.3196,1.573,12.81,0.2229
fin_semana,UPTC_TUN,Tunja,2025-03-15 06:00:00,6,1.0,0.0,5,1,0,0,0,1,0,0,16.5,2.3,0.3362,1.656,0.1957,0.4667,0.5064,0.1379,0.3493,2.417,343.92,0.3279
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 06:00:00,6,1.0,0.0,5,1,0,0,0,1,0,0,16.3,0,0.778,3.685,0.3436,0.6389,1.2926,0.3475,1.0624,4.485,25.5,0.7296
fin_semana,UPTC_DUI,Duitama,2025-03-15 06:00:00,6,1.0,0.0,5,1,0,0,0,1,0,0,17.2,8.2,0.7698,3.661,0.3669,0.905,0.9302,0.3982,1.0607,4.887,49.23,0.7249
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 06:00:00,6,1.0,0.0,5,1,0,0,0,1,0,0,17.3,0,0.1591,0.86,0.0598,0.3031,0.1926,0.082,0.2225,1.162,10.86,0.1703
fin_semana,UPTC_TUN,Tunja,2025-03-15 07:00:00,7,0.965926,-0.258819,5,1,0,0,0,1,0,0,16.7,1.4,0.3171,1.514,0.1631,0.3641,0.4246,0.1178,0.4444,2.088,296.32,0.2998
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 07:00:00,7,0.965926,-0.258819,5,1,0,0,0,1,0,0,18.5,0,0.8624,4.285,0.4008,0.9145,1.5702,0.4807,0.9188,5.571,29.88,0.8484
fin_semana,UPTC_DUI,Duitama,2025-03-15 07:00:00,7,0.965926,-0.258819,5,1,0,0,0,1,0,0,18.5,0,0.7949,3.778,0.3656,0.9714,1.0686,0.3562,1.0162,5.431,30.42,0.748
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 07:00:00,7,0.965926,-0.258819,5,1,0,0,0,1,0,0,18.6,7.7,0.2005,1.074,0.0866,0.4484,0.2099,0.1029,0.2262,1.347,12.36,0.2127
fin_semana,UPTC_TUN,Tunja,2025-03-15 08:00:00,8,0.866025,-0.5,5,1,0,0,0,1,0,0,19.1,8.8,0.2305,1.283,0.1344,0.3539,0.3388,0.111,0.3449,1.88,459.97,0.254
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 08:00:00,8,0.866025,-0.5,5,1,0,0,0,1,0,0,18.9,13.3,0.7396,3.803,0.3418,0.8362,1.4393,0.4156,0.7701,5.063,34.5,0.753
fin_semana,UPTC_DUI,Duitama,2025-03-15 08:00:00,8,0.866025,-0.5,5,1,0,0,0,1,0,0,20.5,4.8,0.6759,3.199,0.3438,0.7875,0.8079,0.3016,0.9582,4.289,42.85,0.6334
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 08:00:00,8,0.866025,-0.5,5,1,0,0,0,1,0,0,18.9,16.2,0.1809,0.985,0.0736,0.38,0.1986,0.1123,0.2205,1.419,18.57,0.195
fin_semana,UPTC_TUN,Tunja,2025-03-15 09:00:00,9,0.707107,-0.707107,5,1,0,0,0,1,0,0,18.3,11.3,0.3281,1.533,0.162,0.423,0.5084,0.1147,0.3249,1.965,481.45,0.3035
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 09:00:00,9,0.707107,-0.707107,5,1,0,0,0,1,0,0,19.1,8.0,0.7735,3.555,0.3503,0.6789,1.0676,0.3079,1.1503,4.517,34.35,0.7039
fin_semana,UPTC_DUI,Duitama,2025-03-15 09:00:00,9,0.707107,-0.707107,5,1,0,0,0,1,0,0,20.5,1.5,0.7302,3.975,0.4154,1.0806,0.8857,0.3721,1.2212,5.6,38.39,0.7871
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 09:00:00,9,0.707107,-0.707107,5,1,0,0,0,1,0,0,20.2,8.2,0.1577,0.832,0.0617,0.3662,0.1688,0.0889,0.1464,1.026,13.43,0.1647
fin_semana,UPTC_TUN,Tunja,2025-03-15 10:00:00,10,0.5,-0.866025,5,1,0,0,0,1,0,0,18.6,1.8,0.3147,1.676,0.1985,0.3701,0.5639,0.138,0.4055,2.27,259.39,0.3318
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 10:00:00,10,0.5,-0.866025,5,1,0,0,0,1,0,0,19.3,7.9,0.7108,3.585,0.3495,0.7524,1.0988,0.4095,0.9748,4.868,28.3,0.7098
fin_semana,UPTC_DUI,Duitama,2025-03-15 10:00:00,10,0.5,-0.866025,5,1,0,0,0,1,0,0,22.0,9.9,0.7166,3.458,0.3599,0.9893,0.8006,0.2956,1.0126,4.507,49.83,0.6847
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 10:00:00,10,0.5,-0.866025,5,1,0,0,0,1,0,0,20.3,13.3,0.1919,0.933,0.0644,0.3784,0.2042,0.0842,0.2018,1.25,17.03,0.1847
fin_semana,UPTC_TUN,Tunja,2025-03-15 11:00:00,11,0.258819,-0.965926,5,1,0,0,0,1,0,0,19.1,14.0,0.3309,1.666,0.1974,0.3907,0.4314,0.1213,0.5252,2.466,382.24,0.3299
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 11:00:00,11,0.258819,-0.965926,5,1,0,0,0,1,0,0,20.8,9.7,0.8492,4.405,0.3997,0.8432,1.6716,0.4888,1.0017,5.45,33.66,0.8722
fin_semana,UPTC_DUI,Duitama,2025-03-15 11:00:00,11,0.258819,-0.965926,5,1,0,0,0,1,0,0,21.6,12.9,0.6915,3.341,0.3816,0.8343,0.8346,0.3766,0.9139,4.812,48.89,0.6615
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 11:00:00,11,0.258819,-0.965926,5,1,0,0,0,1,0,0,19.0,10.6,0.2093,1.018,0.0771,0.3559,0.2134,0.0959,0.2757,1.352,14.82,0.2016
fin_semana,UPTC_TUN,Tunja,2025-03-15 12:00:00,12,0.0,-1.0,5,1,0,0,0,1,0,0,17.9,0,0.272,1.412,0.1948,0.3291,0.4846,0.1281,0.2754,1.964,249.0,0.2796
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 12:00:00,12,0.0,-1.0,5,1,0,0,0,1,0,0,19.8,9.5,0.6628,3.428,0.3539,0.7435,1.0324,0.2983,0.9999,4.49,39.88,0.6787
fin_semana,UPTC_DUI,Duitama,2025-03-15 12:00:00,12,0.0,-1.0,5,1,0,0,0,1,0,0,20.3,8.3,0.7764,4.128,0.397,1.1135,1.0549,0.4164,1.1462,5.758,40.89,0.8173
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 12:00:00,12,0.0,-1.0,5,1,0,0,0,1,0,0,18.4,10.4,0.2049,0.955,0.0778,0.3547,0.1773,0.094,0.2512,1.228,16.97,0.1891
fin_semana,UPTC_TUN,Tunja,2025-03-15 13:00:00,13,-0.258819,-0.965926,5,1,0,0,0,1,0,0,17.2,0.6,0.2824,1.471,0.1976,0.3617,0.3867,0.1241,0.4009,1.906,349.66,0.2913
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 13:00:00,13,-0.258819,-0.965926,5,1,0,0,0,1,0,0,17.4,7.3,0.8493,4.562,0.4852,1.0294,1.6627,0.4964,0.8883,5.64,33.71,0.9033
fin_semana,UPTC_DUI,Duitama,2025-03-15 13:00:00,13,-0.258819,-0.965926,5,1,0,0,0,1,0,0,18.5,11.2,0.7787,3.576,0.3435,0.9754,0.9079,0.3696,0.9796,4.623,38.67,0.708
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 13:00:00,13,-0.258819,-0.965926,5,1,0,0,0,1,0,0,18.7,7.0,0.2404,1.129,0.0788,0.5156,0.2354,0.1112,0.188,1.471,13.72,0.2235
fin_semana,UPTC_TUN,Tunja,2025-03-15 14:00:00,14,-0.5,-0.866025,5,1,0,0,0,1,0,0,16.6,11.8,0.3399,1.78,0.2093,0.4998,0.4628,0.1263,0.4818,2.224,380.31,0.3524
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 14:00:00,14,-0.5,-0.866025,5,1,0,0,0,1,0,0,17.4,7.1,0.9232,4.632,0.5113,0.8571,1.6869,0.4703,1.1064,5.979,28.38,0.9171
fin_semana,UPTC_DUI,Duitama,2025-03-15 14:00:00,14,-0.5,-0.866025,5,1,0,0,0,1,0,0,18.0,4.3,0.5409,3.016,0.316,0.8039,0.7778,0.3326,0.7857,4.366,38.46,0.5972
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 14:00:00,14,-0.5,-0.866025,5,1,0,0,0,1,0,0,16.1,11.9,0.2291,1.06,0.0916,0.4134,0.2208,0.1059,0.2283,1.364,15.51,0.2099
fin_semana,UPTC_TUN,Tunja,2025-03-15 15:00:00,15,-0.707107,-0.707107,5,1,0,0,0,1,0,0,14.5,14.5,0.2626,1.378,0.1442,0.299,0.4059,0.1097,0.4192,1.904,417.88,0.2728
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 15:00:00,15,-0.707107,-0.707107,5,1,0,0,0,1,0,0,16.0,13.3,0.8952,4.761,0.4234,0.9152,1.6972,0.4503,1.2749,6.095,39.3,0.9427
fin_semana,UPTC_DUI,Duitama,2025-03-15 15:00:00,15,-0.707107,-0.707107,5,1,0,0,0,1,0,0,15.7,6.2,0.7633,3.662,0.3385,1.0158,0.822,0.3472,1.1385,4.738,41.18,0.7251
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 15:00:00,15,-0.707107,-0.707107,5,1,0,0,0,1,0,0,15.5,9.8,0.1664,0.923,0.0633,0.4185,0.1849,0.1052,0.1511,1.205,12.33,0.1828
fin_semana,UPTC_TUN,Tunja,2025-03-15 16:00:00,16,-0.866025,-0.5,5,1,0,0,0,1,0,0,13.0,15.7,0.2855,1.482,0.1798,0.4091,0.4354,0.1322,0.3255,2.118,532.85,0.2934
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 16:00:00,16,-0.866025,-0.5,5,1,0,0,0,1,0,0,13.8,10.7,0.7471,4.085,0.3562,0.818,1.5432,0.3815,0.9861,5.736,44.39,0.8088
fin_semana,UPTC_DUI,Duitama,2025-03-15 16:00:00,16,-0.866025,-0.5,5,1,0,0,0,1,0,0,16.0,7.9,0.6013,3.275,0.3706,0.8814,0.7448,0.3284,0.9498,3.975,42.11,0.6484
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 16:00:00,16,-0.866025,-0.5,5,1,0,0,0,1,0,0,13.7,9.2,0.1982,1.043,0.0838,0.3957,0.2157,0.0937,0.2541,1.483,16.36,0.2065
fin_semana,UPTC_TUN,Tunja,2025-03-15 17:00:00,17,-0.965926,-0.258819,5,1,0,0,0,1,0,0,11.1,14.9,0.3409,1.625,0.1833,0.4447,0.4682,0.1368,0.392,2.235,570.71,0.3218
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 17:00:00,17,-0.965926,-0.258819,5,1,0,0,0,1,0,0,12.9,12.6,0.7322,3.959,0.4514,0.859,1.5004,0.4051,0.7431,5.444,42.57,0.7839
fin_semana,UPTC_DUI,Duitama,2025-03-15 17:00:00,17,-0.965926,-0.258819,5,1,0,0,0,1,0,0,13.7,11.5,0.5539,3.007,0.317,0.6461,0.8528,0.2655,0.9256,3.891,37.73,0.5954
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 17:00:00,17,-0.965926,-0.258819,5,1,0,0,0,1,0,0,12.8,8.2,0.2388,1.168,0.1039,0.5003,0.2029,0.1041,0.2568,1.515,11.73,0.2313
fin_semana,UPTC_TUN,Tunja,2025-03-15 18:00:00,18,-1.0,-0.0,5,1,0,0,0,1,0,0,10.1,2.4,0.3535,1.747,0.1997,0.4177,0.5669,0.149,0.4137,2.46,347.65,0.3459
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 18:00:00,18,-1.0,-0.0,5,1,0,0,0,1,0,0,10.4,1.3,0.6836,3.56,0.4065,0.6688,1.1671,0.3247,0.9929,4.611,29.59,0.7049
fin_semana,UPTC_DUI,Duitama,2025-03-15 18:00:00,18,-1.0,-0.0,5,1,0,0,0,1,0,0,12.9,10.1,0.5636,2.971,0.3128,0.7159,0.8497,0.3255,0.7671,4.282,53.1,0.5883
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 18:00:00,18,-1.0,-0.0,5,1,0,0,0,1,0,0,10.6,8.8,0.1794,0.977,0.0724,0.3883,0.1779,0.0988,0.2396,1.376,15.86,0.1934
fin_semana,UPTC_TUN,Tunja,2025-03-15 19:00:00,19,-0.965926,0.258819,5,1,0,0,0,1,0,0,9.0,6.8,0.3344,1.602,0.194,0.4171,0.4161,0.1248,0.45,1.971,414.78,0.3172
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 19:00:00,19,-0.965926,0.258819,5,1,0,0,0,1,0,0,8.8,6.2,0.7847,3.851,0.4354,0.8576,1.3387,0.3504,0.8689,4.992,38.47,0.7625
fin_semana,UPTC_DUI,Duitama,2025-03-15 19:00:00,19,-0.965926,0.258819,5,1,0,0,0,1,0,0,11.6,0,0.7617,3.549,0.3787,1.0035,0.9972,0.3203,0.8493,4.446,36.89,0.7027
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 19:00:00,19,-0.965926,0.258819,5,1,0,0,0,1,0,0,10.8,3.8,0.2552,1.175,0.107,0.5301,0.2616,0.1002,0.1761,1.448,11.83,0.2327
fin_semana,UPTC_TUN,Tunja,2025-03-15 20:00:00,20,-0.866025,0.5,5,1,0,0,0,1,0,0,7.4,13.2,0.2938,1.496,0.2031,0.4134,0.4445,0.1087,0.3263,1.868,387.37,0.2962
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 20:00:00,20,-0.866025,0.5,5,1,0,0,0,1,0,0,8.3,0.4,0.8868,4.465,0.4556,0.9619,1.4106,0.4942,1.1427,6.466,30.61,0.8841
fin_semana,UPTC_DUI,Duitama,2025-03-15 20:00:00,20,-0.866025,0.5,5,1,0,0,0,1,0,0,9.0,8.1,0.5699,2.997,0.2838,0.6926,0.6955,0.2759,1.0492,4.454,46.67,0.5934
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 20:00:00,20,-0.866025,0.5,5,1,0,0,0,1,0,0,9.2,0,0.2219,1.077,0.0748,0.3815,0.2029,0.1046,0.3132,1.582,10.01,0.2132
fin_semana,UPTC_TUN,Tunja,2025-03-15 21:00:00,21,-0.707107,0.707107,5,1,0,0,0,1,0,0,6.8,0,0.268,1.377,0.1709,0.3152,0.3677,0.0987,0.4245,1.903,329.73,0.2726
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 21:00:00,21,-0.707107,0.707107,5,1,0,0,0,1,0,0,8.3,1.0,0.8785,4.263,0.3903,0.788,1.6061,0.474,1.0046,5.687,22.52,0.8441
fin_semana,UPTC_DUI,Duitama,2025-03-15 21:00:00,21,-0.707107,0.707107,5,1,0,0,0,1,0,0,8.4,2.5,0.6647,3.567,0.3573,0.9112,0.7981,0.3383,1.1621,4.405,35.49,0.7063
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 21:00:00,21,-0.707107,0.707107,5,1,0,0,0,1,0,0,8.4,0,0.2323,1.123,0.0886,0.451,0.2217,0.0974,0.2643,1.619,9.85,0.2224
fin_semana,UPTC_TUN,Tunja,2025-03-15 22:00:00,22,-0.5,0.866025,5,1,0,0,0,1,0,0,6.8,6.5,0.3329,1.547,0.1603,0.3687,0.4034,0.1421,0.4725,1.888,443.71,0.3063
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 22:00:00,22,-0.5,0.866025,5,1,0,0,0,1,0,0,7.1,0,0.9474,4.425,0.506,0.9237,1.5117,0.5079,0.9757,6.464,24.78,0.8761
fin_semana,UPTC_DUI,Duitama,2025-03-15 22:00:00,22,-0.5,0.866025,5,1,0,0,0,1,0,0,8.8,4.4,0.6649,3.555,0.3719,0.8482,0.803,0.3595,1.1724,5.042,38.07,0.7039
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 22:00:00,22,-0.5,0.866025,5,1,0,0,0,1,0,0,7.0,0,0.2302,1.069,0.0867,0.4317,0.2345,0.0988,0.2173,1.371,9.38,0.2117
fin_semana,UPTC_TUN,Tunja,2025-03-15 23:00:00,23,-0.258819,0.965926,5,1,0,0,0,1,0,0,7.7,0,0.2931,1.452,0.1881,0.4048,0.3723,0.1059,0.3809,1.757,252.11,0.2875
fin_semana,UPTC_SOG,Sogamoso,2025-03-15 23:00:00,23,-0.258819,0.965926,5,1,0,0,0,1,0,0,8.6,0,0.8092,3.844,0.3538,0.7036,1.4922,0.3332,0.9612,4.946,26.04,0.7611
fin_semana,UPTC_DUI,Duitama,2025-03-15 23:00:00,23,-0.258819,0.965926,5,1,0,0,0,1,0,0,9.7,0,0.6758,3.742,0.3541,0.8799,0.8354,0.3922,1.2804,4.828,28.43,0.7409
fin_semana,UPTC_CHI,Chiquinquira,2025-03-15 23:00:00,23,-0.258819,0.965926,5,1,0,0,0,1,0,0,9.1,7.5,0.2004,1.05,0.0822,0.4194,0.2398,0.1189,0.1897,1.508,13.89,0.2079
semana_parciales,UPTC_TUN,Tunja,2025-04-09 00:00:00,0,0.0,1.0,2,0,0,1,0,1,0,0,7.6,0,0.3686,1.839,0.2189,0.5079,0.5187,0.1563,0.4372,2.711,336.69,0.3641
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 00:00:00,0,0.0,1.0,2,0,0,1,0,1,0,0,9.7,5.0,0.9439,5.082,0.463,1.0611,2.004,0.5611,0.9928,7.203,26.11,1.0062
semana_parciales,UPTC_DUI,Duitama,2025-04-09 00:00:00,0,0.0,1.0,2,0,0,1,0,1,0,0,9.3,6.8,1.0786,5.636,0.5109,1.5196,1.5038,0.5736,1.5281,8.233,40.37,1.1159
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 00:00:00,0,0.0,1.0,2,0,0,1,0,1,0,0,9.7,0,0.2965,1.383,0.0979,0.6361,0.2749,0.1276,0.2465,1.744,10.42,0.2738
semana_parciales,UPTC_TUN,Tunja,2025-04-09 01:00:00,1,0.258819,0.965926,2,0,0,1,0,1,0,0,8.9,8.5,0.4782,2.43,0.2793,0.564,0.7318,0.1942,0.6607,3.631,337.46,0.4811
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 01:00:00,1,0.258819,0.965926,2,0,0,1,0,1,0,0,10.4,10.7,1.2401,6.368,0.6487,1.1671,1.992,0.5911,1.9691,8.748,43.58,1.2609
semana_parciales,UPTC_DUI,Duitama,2025-04-09 01:00:00,1,0.258819,0.965926,2,0,0,1,0,1,0,0,10.1,1.3,0.9264,4.55,0.4549,1.1903,1.2006,0.4219,1.2823,6.779,37.99,0.9009
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 01:00:00,1,0.258819,0.965926,2,0,0,1,0,1,0,0,9.7,0,0.2131,1.187,0.1012,0.4731,0.2671,0.1202,0.2254,1.445,10.57,0.235
semana_parciales,UPTC_TUN,Tunja,2025-04-09 02:00:00,2,0.5,0.866025,2,0,0,1,0,1,0,0,10.7,11.2,0.5533,2.867,0.335,0.7904,0.7908,0.2436,0.7072,3.875,349.11,0.5677
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 02:00:00,2,0.5,0.866025,2,0,0,1,0,1,0,0,11.2,6.7,1.3056,6.019,0.5997,1.0256,2.1393,0.5138,1.7406,7.719,33.36,1.1918
semana_parciales,UPTC_DUI,Duitama,2025-04-09 02:00:00,2,0.5,0.866025,2,0,0,1,0,1,0,0,11.0,9.1,1.2654,6.012,0.6751,1.3258,1.321,0.5379,2.1522,8.164,38.27,1.1904
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 02:00:00,2,0.5,0.866025,2,0,0,1,0,1,0,0,10.5,2.4,0.275,1.296,0.1057,0.5946,0.2379,0.1368,0.221,1.809,12.49,0.2566
semana_parciales,UPTC_TUN,Tunja,2025-04-09 03:00:00,3,0.707107,0.707107,2,0,0,1,0,1,0,0,12.0,0,0.3572,1.781,0.1853,0.3797,0.4816,0.1425,0.5919,2.556,292.07,0.3526
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 03:00:00,3,0.707107,0.707107,2,0,0,1,0,1,0,0,13.2,0,0.957,4.454,0.4068,0.9892,1.7401,0.4421,0.8758,5.444,21.28,0.8819
semana_parciales,UPTC_DUI,Duitama,2025-04-09 03:00:00,3,0.707107,0.707107,2,0,0,1,0,1,0,0,14.2,5.1,0.8921,4.922,0.4648,1.4009,1.2626,0.5294,1.2643,6.495,41.81,0.9746
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 03:00:00,3,0.707107,0.707107,2,0,0,1,0,1,0,0,11.8,0,0.2457,1.241,0.1111,0.4713,0.2672,0.1107,0.2807,1.759,11.95,0.2457
semana_parciales,UPTC_TUN,Tunja,2025-04-09 04:00:00,4,0.866025,0.5,2,0,0,1,0,1,0,0,13.9,0,0.3557,1.882,0.215,0.5085,0.6416,0.1459,0.371,2.275,332.83,0.3726
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 04:00:00,4,0.866025,0.5,2,0,0,1,0,1,0,0,15.0,3.9,1.1811,5.721,0.5604,1.2059,2.0989,0.501,1.3548,8.235,31.48,1.1328
semana_parciales,UPTC_DUI,Duitama,2025-04-09 04:00:00,4,0.866025,0.5,2,0,0,1,0,1,0,0,14.2,0,0.8384,4.439,0.4758,1.0487,0.9788,0.378,1.5577,5.806,29.55,0.8789
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 04:00:00,4,0.866025,0.5,2,0,0,1,0,1,0,0,13.3,0,0.2323,1.201,0.0934,0.4121,0.2297,0.1054,0.3604,1.558,10.39,0.2378
semana_parciales,UPTC_TUN,Tunja,2025-04-09 05:00:00,5,0.965926,0.258819,2,0,0,1,0,1,0,0,14.1,2.3,0.3748,1.971,0.2653,0.5634,0.6041,0.142,0.3962,2.447,311.97,0.3903
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 05:00:00,5,0.965926,0.258819,2,0,0,1,0,1,0,0,15.5,0,0.8715,4.687,0.4665,0.8184,1.5183,0.4331,1.4507,6.459,27.3,0.928
semana_parciales,UPTC_DUI,Duitama,2025-04-09 05:00:00,5,0.965926,0.258819,2,0,0,1,0,1,0,0,15.8,0.9,0.979,4.516,0.4679,1.232,1.0713,0.4292,1.3156,6.584,37.34,0.8942
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 05:00:00,5,0.965926,0.258819,2,0,0,1,0,1,0,0,14.8,1.2,0.2603,1.295,0.0978,0.5902,0.2954,0.1214,0.1902,1.745,11.3,0.2564
semana_parciales,UPTC_TUN,Tunja,2025-04-09 06:00:00,6,1.0,0.0,2,0,0,1,0,1,0,0,15.5,25.0,0.8357,3.87,0.4106,0.986,1.1931,0.3138,0.9665,5.283,643.61,0.7663
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 06:00:00,6,1.0,0.0,2,0,0,1,0,1,0,0,16.9,30.3,1.7749,9.452,0.9999,2.0713,3.6016,0.9194,1.8598,13.138,57.5,1.8715
semana_parciales,UPTC_DUI,Duitama,2025-04-09 06:00:00,6,1.0,0.0,2,0,0,1,0,1,0,0,18.3,30.4,1.7005,8.514,0.9767,2.1152,2.0652,0.8531,2.5038,11.984,82.84,1.6858
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 06:00:00,6,1.0,0.0,2,0,0,1,0,1,0,0,17.6,24.8,0.5175,2.876,0.2396,1.0072,0.6216,0.3012,0.7064,4.009,18.76,0.5694
semana_parciales,UPTC_TUN,Tunja,2025-04-09 07:00:00,7,0.965926,-0.258819,2,0,0,1,0,1,0,0,18.2,29.8,0.8508,4.229,0.5784,1.0352,1.0824,0.3138,1.2192,5.733,660.41,0.8373
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 07:00:00,7,0.965926,-0.258819,2,0,0,1,0,1,0,0,18.4,26.1,2.0404,9.434,0.9685,1.8871,3.1483,0.8088,2.6213,12.498,44.74,1.8679
semana_parciales,UPTC_DUI,Duitama,2025-04-09 07:00:00,7,0.965926,-0.258819,2,0,0,1,0,1,0,0,18.5,34.1,1.6232,8.506,0.8392,1.9395,2.1156,0.8445,2.7672,11.985,73.78,1.6842
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 07:00:00,7,0.965926,-0.258819,2,0,0,1,0,1,0,0,17.8,32.0,0.5717,3.098,0.2588,1.3051,0.5572,0.3548,0.6221,3.88,20.46,0.6134
semana_parciales,UPTC_TUN,Tunja,2025-04-09 08:00:00,8,0.866025,-0.5,2,0,0,1,0,1,0,0,18.3,100,1.8235,9.043,0.9824,2.356,2.6577,0.6213,2.4256,11.387,1568.46,1.7905
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 08:00:00,8,0.866025,-0.5,2,0,0,1,0,1,0,0,19.0,100,4.2108,21.449,2.3436,3.7268,6.6102,2.3843,6.3841,27.836,113.72,4.2469
semana_parciales,UPTC_DUI,Duitama,2025-04-09 08:00:00,8,0.866025,-0.5,2,0,0,1,0,1,0,0,19.7,100,4.152,19.732,2.0306,5.0977,5.0618,1.8832,5.6587,27.333,182.11,3.9069
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 08:00:00,8,0.866025,-0.5,2,0,0,1,0,1,0,0,19.6,98.0,1.3071,6.711,0.4779,2.3767,1.2638,0.6073,1.9853,9.082,53.01,1.3288
semana_parciales,UPTC_TUN,Tunja,2025-04-09 09:00:00,9,0.707107,-0.707107,2,0,0,1,0,1,0,0,18.1,99.4,1.7689,9.278,1.178,2.4206,3.2008,0.7545,1.7241,11.524,1486.62,1.837
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 09:00:00,9,0.707107,-0.707107,2,0,0,1,0,1,0,0,19.7,94.1,3.6008,18.498,1.6481,4.0495,7.3752,1.8528,3.5724,25.997,123.61,3.6626
semana_parciales,UPTC_DUI,Duitama,2025-04-09 09:00:00,9,0.707107,-0.707107,2,0,0,1,0,1,0,0,21.5,100,3.429,16.517,1.7811,3.8717,3.8503,1.6703,5.3436,22.086,138.77,3.2704
semana_parciales,UPTC_CHI,Chiquinquira,2025-04-09 09:00:00,9,0.707107,-0.707107,2,0,0,1,0,1,0,0,20.3,100,1.263,6.32,0.5473,2.7732,1.2135,0.6932,1.0928,8.947,40.83,1.2514
semana_parciales,UPTC_TUN,Tunja,2025-04-09 10:00:00,10,0.5,-0.866025,2,0,0,1,0,1,0,0,20.0,94.9,2.196,10.094,1.1378,2.9015,2.9825,0.7708,2.3014,13.442,1621.08,1.9986
semana_parciales,UPTC_SOG,Sogamoso,2025-04-09 10:00:00,10,0.5,-0.866025,2,0,0,1,0,1,0,0,20.6,97.0,4.1881,22.469,2.1462,4.7779,8.1774,2.0217,5.3458,28.356,108.57,4.4489
